"","Transect","Station","Tile.Type","Date","Season","Year","Altitude","Emersion.Rate","AltGroup","Tile","Tile.Date","S","Hill_ev","Hill_dom","Total_cov"
"300","3","2","S",2020-04-12,"Spring",2020,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2020-04-12",7,1.83811428744066,1.5912135183141,0.868267895362664
"301","3","2","S",2021-01-13,"Winter",2021,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2021-01-13",6,2.21805537352679,1.74567832225218,0.7896564956616
"302","3","2","S",2021-07-13,"Summer",2021,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2021-07-13",5,1.5819100819134,1.25759544901814,0.938142157213873
"303","3","2","S",2020-10-17,"Autumn",2020,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2020-10-17",8,2.26326990264473,1.74882502035125,0.93676468489893
"304","3","2","S",2022-01-20,"Winter",2022,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2022-01-20",6,2.48211448637579,2.01931720257675,0.952840051850841
"305","3","2","S",2020-07-20,"Summer",2020,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2020-07-20",7,3.06022245464519,2.47270933143842,1.35928609561573
"306","3","2","S",2020-01-21,"Winter",2020,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2020-01-21",9,2.00862616236845,1.78807611727601,1.04275101070155
"307","3","2","S",2021-04-27,"Spring",2021,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2021-04-27",6,2.31471882927939,1.7577240247603,0.721944593609758
"308","3","2","S",2019-10-27,"Autumn",2019,52.8874526,0.857996132,"[52.0,54.2]","3 2 S","3 2 S 2019-10-27",6,2.10073535726119,1.9050773263606,1.21683448275862
"309","3","3","R",2022-04-01,"Spring",2022,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2022-04-01",5,2.73703325005135,2.12203262073498,0.812113038378996
"310","3","3","R",2021-10-09,"Autumn",2021,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2021-10-09",6,2.86164406837924,2.24373226005246,0.914266794905155
"311","3","3","R",2020-04-12,"Spring",2020,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2020-04-12",6,2.20910683606865,2.03535166205623,0.790585553213593
"312","3","3","R",2021-01-13,"Winter",2021,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2021-01-13",7,3.08067283742961,2.825243374675,0.623186029923981
"313","3","3","R",2021-07-13,"Summer",2021,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2021-07-13",9,2.95343228346563,2.20222957778548,0.8926684166924
"314","3","3","R",2020-10-17,"Autumn",2020,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2020-10-17",7,2.92019270308912,2.67202643410496,0.785423201799222
"315","3","3","R",2022-01-20,"Winter",2022,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2022-01-20",5,2.60226664253285,2.02639070309935,0.832532148384987
"316","3","3","R",2020-07-20,"Summer",2020,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2020-07-20",10,2.57852536948723,2.17242774241466,0.881323436752404
"317","3","3","R",2020-01-21,"Winter",2020,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2020-01-21",6,2.22209693238654,2.06612760802402,0.902145334559943
"318","3","3","R",2021-04-27,"Spring",2021,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2021-04-27",5,3.26393702853003,3.07320321694652,0.538319467624217
"319","3","3","R",2019-10-27,"Autumn",2019,51.79023433,0.821319356,"[50.6,52.0)","3 3 R","3 3 R 2019-10-27",8,2.24638941336878,2.07829794741583,0.95691743066942
"320","3","3","S",2022-04-01,"Spring",2022,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2022-04-01",6,3.1305622716699,2.54491884232072,0.932612193387842
"321","3","3","S",2021-10-09,"Autumn",2021,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2021-10-09",5,3.1793251053337,2.68768647903727,1.08041843884745
"322","3","3","S",2020-04-12,"Spring",2020,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2020-04-12",7,2.14007274693313,1.6013539497639,0.81574887039239
"323","3","3","S",2021-01-13,"Winter",2021,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2021-01-13",8,3.16326689954343,2.36320286521527,0.893314030915577
"324","3","3","S",2021-07-13,"Summer",2021,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2021-07-13",8,2.74655444865402,2.26900779795603,0.981822055861583
"325","3","3","S",2020-10-17,"Autumn",2020,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2020-10-17",7,3.02608809455424,2.29380200084684,0.987920396321776
"326","3","3","S",2022-01-20,"Winter",2022,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2022-01-20",7,3.10853014241904,2.53446322381281,0.964665178835209
"327","3","3","S",2020-07-20,"Summer",2020,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2020-07-20",7,2.63863355411321,2.13190166416528,1.00070404280618
"328","3","3","S",2020-01-21,"Winter",2020,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2020-01-21",7,2.10465284064981,1.59162824489069,0.980674197384067
"329","3","3","S",2021-04-27,"Spring",2021,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2021-04-27",8,3.32409049643467,2.51593768569992,0.798565072908193
"330","3","3","S",2019-10-27,"Autumn",2019,51.75988519,0.8204241,"[50.6,52.0)","3 3 S","3 3 S 2019-10-27",7,1.87965442132139,1.42121098951255,1.00012342449465
"331","3","4","S",2022-04-01,"Spring",2022,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2022-04-01",6,2.69025302660368,2.37757708862046,0.891837718772418
"332","3","4","S",2021-10-09,"Autumn",2021,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2021-10-09",11,2.88666081128096,2.40574874398116,1.06219120095125
"333","3","4","S",2020-04-12,"Spring",2020,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2020-04-12",7,3.22416947871386,2.49947519513572,0.674922473246136
"334","3","4","S",2021-01-13,"Winter",2021,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2021-01-13",7,3.80494361651073,2.82203215258616,0.731336860879905
"335","3","4","S",2021-07-13,"Summer",2021,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2021-07-13",9,2.59030356418394,1.88170738632739,0.987830374298782
"336","3","4","S",2020-10-17,"Autumn",2020,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2020-10-17",9,4.04478753564521,3.07454406484291,0.954662187871581
"337","3","4","S",2022-01-20,"Winter",2022,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2022-01-20",8,2.70564169638953,2.36721579939095,0.926036286288842
"338","3","4","S",2020-07-20,"Summer",2020,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2020-07-20",8,3.59899213462045,2.82704330765673,1.05717086801427
"339","3","4","S",2020-01-21,"Winter",2020,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2020-01-21",8,2.88453022225485,2.16539188893631,0.766677051129608
"340","3","4","S",2021-04-27,"Spring",2021,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2021-04-27",8,3.70056719258602,2.69547891014859,0.713013050260187
"341","3","4","S",2019-10-27,"Autumn",2019,51.16016483,0.802554746,"[50.6,52.0)","3 4 S","3 4 S 2019-10-27",7,2.66638676905084,2.01327500356026,0.795462306777646
"342","3","5","R",2022-04-01,"Spring",2022,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2022-04-01",9,4.02131138963927,3.59332427482895,0.449692984994194
"343","3","5","R",2021-10-09,"Autumn",2021,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2021-10-09",8,3.30374876873994,2.93972444974876,0.972749614943911
"344","3","5","R",2020-04-12,"Spring",2020,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2020-04-12",8,2.4334298583375,2.05650731987134,0.680003047549909
"345","3","5","R",2021-01-13,"Winter",2021,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2021-01-13",9,3.58637626272916,3.23189209132286,0.713127768345685
"346","3","5","R",2021-07-13,"Summer",2021,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2021-07-13",8,2.66664212816545,1.94138331374184,0.839653871074206
"347","3","5","R",2020-10-17,"Autumn",2020,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2020-10-17",7,3.36482021894419,3.13287260279426,0.828792104396056
"348","3","5","R",2022-01-20,"Winter",2022,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2022-01-20",8,3.9663054115839,3.58110634189451,0.468251557849483
"349","3","5","R",2020-07-20,"Summer",2020,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2020-07-20",8,3.58521476698326,3.02592576231396,0.897539720307904
"350","3","5","R",2020-01-21,"Winter",2020,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2020-01-21",11,2.49829432119657,2.03520911560024,0.852593710261385
"351","3","5","R",2021-04-27,"Spring",2021,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2021-04-27",8,3.48706293303304,3.09238902943038,0.712603869473845
"352","3","5","R",2019-10-27,"Autumn",2019,50.67930942,0.786659546,"[50.6,52.0)","3 5 R","3 5 R 2019-10-27",12,2.74500843851976,2.10776079981006,0.928430444717024
"353","3","5","S",2022-04-01,"Spring",2022,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2022-04-01",7,3.30849205993904,2.71379145193638,1.08635103882986
"354","3","5","S",2021-10-09,"Autumn",2021,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2021-10-09",6,3.31176854712678,2.87869662405272,1.24355601931617
"355","3","5","S",2020-04-12,"Spring",2020,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2020-04-12",5,2.63164358822362,2.32707871251153,0.772137217598098
"356","3","5","S",2021-01-13,"Winter",2021,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2021-01-13",5,3.24830554283617,2.69142460314476,0.844834499505955
"357","3","5","S",2021-07-13,"Summer",2021,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2021-07-13",6,2.99229456380254,2.14590266130073,1.04697025196249
"358","3","5","S",2020-10-17,"Autumn",2020,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2020-10-17",6,3.29198558591616,2.74198960783453,0.949059690844233
"359","3","5","S",2022-01-20,"Winter",2022,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2022-01-20",6,3.09084441015371,2.60874381444705,1.1087619360705
"360","3","5","S",2020-07-20,"Summer",2020,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2020-07-20",10,3.86622525372327,2.8755992863979,1.17335600475624
"361","3","5","S",2020-01-21,"Winter",2020,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2020-01-21",7,2.58525277024593,2.27462735869678,0.900945065398335
"362","3","5","S",2021-04-27,"Spring",2021,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2021-04-27",5,3.19259747098164,2.656697566877,0.835861200423335
"363","3","5","S",2019-10-27,"Autumn",2019,50.68094098,0.78671777,"[50.6,52.0)","3 5 S","3 5 S 2019-10-27",10,2.7382663419553,2.31879983063102,0.986223543400713
"364","3","6","R",2022-04-01,"Spring",2022,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2022-04-01",7,4.26723185742257,3.37203211514491,0.708795074447157
"365","3","6","R",2021-10-09,"Autumn",2021,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2021-10-09",10,5.49645916251936,4.16174176348181,0.835645006902946
"366","3","6","R",2020-04-12,"Spring",2020,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2020-04-12",12,2.53850598625465,2.17677777062711,0.747667726063534
"367","3","6","R",2021-01-13,"Winter",2021,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2021-01-13",8,3.65293544726833,3.28926460755958,1.09119332449656
"368","3","6","R",2021-07-13,"Summer",2021,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2021-07-13",9,4.40814617254384,3.51390808889815,0.893582299766837
"369","3","6","R",2020-10-17,"Autumn",2020,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2020-10-17",9,4.399686204992,3.86041130322342,1.26208938448322
"370","3","6","R",2022-01-20,"Winter",2022,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2022-01-20",7,4.44131829104034,3.50126074748167,0.717821140191751
"371","3","6","R",2020-07-20,"Summer",2020,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2020-07-20",10,5.79074068457266,5.08072539511909,1.39458137538153
"372","3","6","R",2020-01-21,"Winter",2020,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2020-01-21",12,3.08236270117473,2.46941795914769,0.864029153951624
"373","3","6","R",2021-04-27,"Spring",2021,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2021-04-27",8,3.98065527701389,3.42346208816905,1.07625708630082
"374","3","6","R",2019-10-27,"Autumn",2019,50.16504419,0.766246624,"[49.8,50.6)","3 6 R","3 6 R 2019-10-27",11,3.21559555204208,2.57782541351473,0.889973272558928
"375","3","6","S",2022-04-01,"Spring",2022,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2022-04-01",5,2.57786644109439,2.10163918593052,0.309177719130343
"376","3","6","S",2021-10-09,"Autumn",2021,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2021-10-09",6,3.78556263397684,3.18175648999371,0.279326673315178
"377","3","6","S",2020-04-12,"Spring",2020,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2020-04-12",7,2.7150253576773,2.01675242258384,0.883702021403091
"378","3","6","S",2021-01-13,"Winter",2021,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2021-01-13",10,3.25413601280502,2.73332850478697,0.920837711160767
"379","3","6","S",2021-07-13,"Summer",2021,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2021-07-13",7,3.24489413054496,2.19872432559312,0.21003642362013
"380","3","6","S",2020-10-17,"Autumn",2020,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2020-10-17",9,4.73197480764306,4.02112663733605,1.07414780023781
"381","3","6","S",2022-01-20,"Winter",2022,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2022-01-20",5,2.2949984839849,1.98605194772035,0.278623788884201
"382","3","6","S",2020-01-21,"Winter",2020,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2020-01-21",7,2.41903976866161,1.94641685463254,1.12564673008323
"383","3","6","S",2021-04-27,"Spring",2021,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2021-04-27",6,2.78888449444009,1.9719635671491,0.575921467117899
"384","3","6","S",2019-10-27,"Autumn",2019,50.17887217,0.766857212,"[49.8,50.6)","3 6 S","3 6 S 2019-10-27",8,2.04031820219544,1.69249439559786,1.12823971462545
"385","3","7","R",2022-04-01,"Spring",2022,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2022-04-01",8,4.39551030572078,3.57259830031866,0.250080827533023
"386","3","7","R",2021-10-09,"Autumn",2021,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2021-10-09",8,2.5128744383491,1.79784148206307,0.530610310599131
"387","3","7","R",2020-04-12,"Spring",2020,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2020-04-12",11,4.35448228804439,3.67439392169534,1.1733328451048
"388","3","7","R",2021-01-13,"Winter",2021,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2021-01-13",6,2.04031128746633,1.63304773862944,0.879891483461997
"389","3","7","R",2021-07-13,"Summer",2021,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2021-07-13",10,2.95375236560547,1.96279529862323,0.787494025708148
"390","3","7","R",2020-10-17,"Autumn",2020,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2020-10-17",6,1.70218666532459,1.28269235502455,0.580414301911368
"391","3","7","R",2022-01-20,"Winter",2022,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2022-01-20",9,3.9791240199182,2.84818285134104,0.48289046197248
"392","3","7","R",2020-07-20,"Summer",2020,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2020-07-20",5,3.11814783074034,2.68169686485368,1.06193999412141
"393","3","7","R",2020-01-21,"Winter",2020,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2020-01-21",10,3.78136570407793,2.65023223950115,1.01804253697098
"394","3","7","R",2021-04-27,"Spring",2021,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2021-04-27",8,3.13285908433021,2.1266571820133,0.133412639273505
"395","3","7","R",2019-10-27,"Autumn",2019,49.62632215,0.739086397,"[48.7,49.8)","3 7 R","3 7 R 2019-10-27",14,3.7285342367263,2.99092819305573,1.00976863325917
"396","3","7","S",2022-04-01,"Spring",2022,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2022-04-01",2,1.46035428905367,1.28241782863692,0.111796662735031
"397","3","7","S",2021-10-09,"Autumn",2021,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2021-10-09",5,2.94626795512937,2.19537397080158,0.225215457788347
"398","3","7","S",2020-04-12,"Spring",2020,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2020-04-12",11,3.3610729802131,2.3224857305556,0.865685493460166
"399","3","7","S",2021-01-13,"Winter",2021,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2021-01-13",10,3.68851459993359,2.90337790231967,0.429145065398335
"400","3","7","S",2021-07-13,"Summer",2021,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2021-07-13",6,3.68238840687258,3.27682666395402,0.278232249993447
"401","3","7","S",2020-10-17,"Autumn",2020,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2020-10-17",13,3.72107085367903,2.57685964364387,1.12654411414982
"402","3","7","S",2022-01-20,"Winter",2022,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2022-01-20",5,1.78716638384439,1.39584504877905,0.183
"403","3","7","S",2020-07-20,"Summer",2020,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2020-07-20",7,3.34321998778412,2.94053350307971,1.06543472057075
"404","3","7","S",2020-01-21,"Winter",2020,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2020-01-21",12,3.57789385842244,2.27129413854392,1.01842675386445
"405","3","7","S",2021-04-27,"Spring",2021,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2021-04-27",5,3.16533032029518,2.39425987601902,0.0165485136741974
"406","3","7","S",2019-10-27,"Autumn",2019,49.65226549,0.74056112,"[48.7,49.8)","3 7 S","3 7 S 2019-10-27",12,3.25199345390104,2.40127917544009,1.15303971462545
"407","4","1","R",2022-04-01,"Spring",2022,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2022-04-01",6,2.45805050311987,1.94849996373701,0.742933118601487
"408","4","1","R",2021-10-09,"Autumn",2021,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2021-10-09",6,2.42339521065138,1.94105803170322,0.778437105993167
"409","4","1","R",2020-04-12,"Spring",2020,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2020-04-12",6,2.38506461085195,2.11663221414733,0.214796704552197
"410","4","1","R",2021-01-13,"Winter",2021,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2021-01-13",7,2.67914209578238,2.28506947326698,0.476432261808295
"411","4","1","R",2021-07-13,"Summer",2021,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2021-07-13",6,2.21804234715631,1.76428831663438,0.718301947603325
"412","4","1","R",2020-10-17,"Autumn",2020,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2020-10-17",7,2.64650551060204,2.23023522976617,0.52842659279095
"413","4","1","R",2022-01-20,"Winter",2022,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2022-01-20",7,2.54868086675289,2.00279940349583,0.762827259895014
"414","4","1","R",2020-07-20,"Summer",2020,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2020-07-20",6,2.32525475118248,1.9336680389081,0.568299017151703
"415","4","1","R",2020-01-21,"Winter",2020,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2020-01-21",7,2.43348284021491,2.13169906930703,0.326147679015521
"416","4","1","R",2021-04-27,"Spring",2021,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2021-04-27",7,2.81781756782277,2.37324961062552,0.408297802125534
"417","4","1","R",2019-10-27,"Autumn",2019,53.7321403,0.899356403,"[52.0,54.2]","4 1 R","4 1 R 2019-10-27",6,2.4626137441547,2.1597577133112,0.382809291685447
"418","4","1","S",2022-04-01,"Spring",2022,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2022-04-01",7,3.64455644640743,3.09430143991703,0.934599815658977
"419","4","1","S",2021-10-09,"Autumn",2021,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2021-10-09",8,3.75027788218056,2.97862807822995,0.848960099765088
"420","4","1","S",2020-04-12,"Spring",2020,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2020-04-12",4,1.67419171141717,1.40296577438729,0.168683590963139
"421","4","1","S",2021-01-13,"Winter",2021,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2021-01-13",7,3.36966023426437,2.88495551690052,0.518970618263781
"422","4","1","S",2021-07-13,"Summer",2021,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2021-07-13",7,3.41063233990977,2.74091740577071,0.788545151875473
"423","4","1","S",2020-10-17,"Autumn",2020,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2020-10-17",7,3.2879315700716,2.76160705515734,0.572310987685926
"424","4","1","S",2022-01-20,"Winter",2022,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2022-01-20",6,3.50117288497796,2.94423728267374,0.89178930550591
"425","4","1","S",2020-07-20,"Summer",2020,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2020-07-20",5,2.60083459583157,2.28832013517373,0.558371937451104
"426","4","1","S",2020-01-21,"Winter",2020,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2020-01-21",4,1.43011160970075,1.24889207103775,0.252276813317479
"427","4","1","S",2021-04-27,"Spring",2021,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2021-04-27",7,3.83853442879487,3.31620145958777,0.490063971462544
"428","4","1","S",2019-10-27,"Autumn",2019,53.71377587,0.898268905,"[52.0,54.2]","4 1 S","4 1 S 2019-10-27",3,1.40558648503709,1.22085012606318,0.26893162901308
"429","4","2","R",2022-04-01,"Spring",2022,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2022-04-01",8,2.51215627183061,1.88605813537644,0.837785591710345
"430","4","2","R",2021-10-09,"Autumn",2021,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2021-10-09",7,2.6524672711373,1.90253095253873,0.950536553105353
"431","4","2","R",2020-04-12,"Spring",2020,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2020-04-12",7,3.00897995416775,2.61022795156472,0.753029598320406
"432","4","2","R",2021-01-13,"Winter",2021,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2021-01-13",6,3.17780445584231,2.51952495623082,0.731393578093391
"433","4","2","R",2021-07-13,"Summer",2021,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2021-07-13",7,2.1868283711235,1.57882824820438,0.914681842844912
"434","4","2","R",2020-10-17,"Autumn",2020,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2020-10-17",8,3.03521772304158,2.30430195202459,0.830266935145502
"435","4","2","R",2022-01-20,"Winter",2022,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2022-01-20",7,2.42369332233121,1.81928461898051,0.866153504942842
"436","4","2","R",2020-07-20,"Summer",2020,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2020-07-20",8,2.73733277590235,2.12549767647266,0.879815174674919
"437","4","2","R",2020-01-21,"Winter",2020,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2020-01-21",8,3.11347247744761,2.76439058738561,0.863448754628562
"438","4","2","R",2021-04-27,"Spring",2021,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2021-04-27",7,3.32131953031299,2.61323730640393,0.656149765847129
"439","4","2","R",2019-10-27,"Autumn",2019,52.79577613,0.854391757,"[52.0,54.2]","4 2 R","4 2 R 2019-10-27",7,2.90700604203378,2.57450281341465,0.866402541288238
"440","4","2","S",2022-04-01,"Spring",2022,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2022-04-01",6,2.99719722743406,2.26977827110843,1.00861490281098
"441","4","2","S",2021-10-09,"Autumn",2021,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2021-10-09",7,3.03606847798625,2.29281348265359,1.02837395957194
"442","4","2","S",2020-04-12,"Spring",2020,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2020-04-12",7,3.05998484297106,2.60701593053972,0.983327586206897
"443","4","2","S",2021-01-13,"Winter",2021,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2021-01-13",7,3.76910574408868,2.99997169911397,0.822543389708046
"444","4","2","S",2021-07-13,"Summer",2021,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2021-07-13",9,3.0476912243955,2.06984233916495,0.955472280956621
"445","4","2","S",2020-10-17,"Autumn",2020,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2020-10-17",9,3.39577001420793,2.72190277583933,1.00854839476813
"446","4","2","S",2022-01-20,"Winter",2022,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2022-01-20",5,2.97314076594443,2.27378560932559,1.01358856593415
"447","4","2","S",2020-07-20,"Summer",2020,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2020-07-20",8,3.04457765898164,2.4349623442685,1.1371179548157
"448","4","2","S",2020-01-21,"Winter",2020,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2020-01-21",8,3.0185893756421,2.53793010534033,1.09509726516052
"449","4","2","S",2021-04-27,"Spring",2021,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2021-04-27",8,4.20631811737586,3.35710012988071,0.774884281703761
